,datetime,Temperature
498,2022-07-25 04:30:00,81.00416666666666
499,2022-07-25 04:45:00,80.85416666666667
500,2022-07-25 05:00:00,80.74583333333332
501,2022-07-25 05:15:00,80.67083333333333
502,2022-07-25 05:30:00,80.61666666666666
503,2022-07-25 05:45:00,80.40416666666667
504,2022-07-25 06:00:00,80.05416666666666
505,2022-07-25 06:15:00,79.99166666666666
506,2022-07-25 06:30:00,79.86666666666667
507,2022-07-25 06:45:00,79.62083333333334
508,2022-07-25 07:00:00,79.02916666666665
509,2022-07-25 07:15:00,78.875
510,2022-07-25 07:30:00,78.50416666666666
511,2022-07-25 07:45:00,78.42916666666666
512,2022-07-25 08:00:00,78.16666666666667
513,2022-07-25 08:15:00,78.6125
514,2022-07-25 08:30:00,78.64166666666667
515,2022-07-25 08:45:00,78.72916666666667
516,2022-07-25 09:00:00,78.64166666666667
517,2022-07-25 09:15:00,78.40833333333333
518,2022-07-25 09:30:00,78.19166666666668
519,2022-07-25 09:45:00,78.08333333333333
520,2022-07-25 10:00:00,78.02916666666667
521,2022-07-25 10:15:00,77.8625
522,2022-07-25 10:30:00,77.34166666666665
523,2022-07-25 10:45:00,77.05
524,2022-07-25 11:00:00,77.42916666666666
525,2022-07-25 11:15:00,78.64583333333333
526,2022-07-25 11:30:00,79.32916666666667
527,2022-07-25 11:45:00,79.80833333333334
528,2022-07-25 12:00:00,80.49583333333334
529,2022-07-25 12:15:00,81.07916666666667
530,2022-07-25 12:30:00,82.05833333333334
531,2022-07-25 12:45:00,83.20416666666667
532,2022-07-25 13:00:00,83.20416666666667
533,2022-07-25 13:15:00,83.59583333333335
534,2022-07-25 13:30:00,84.10000000000001
535,2022-07-25 13:45:00,84.29583333333333
536,2022-07-25 14:00:00,84.72916666666667
537,2022-07-25 14:15:00,85.45833333333333
538,2022-07-25 14:30:00,85.13333333333333
539,2022-07-25 14:45:00,85.84166666666665
540,2022-07-25 15:00:00,86.04583333333335
541,2022-07-25 15:15:00,86.2625
542,2022-07-25 15:30:00,86.42916666666667
543,2022-07-25 15:45:00,85.32916666666667
544,2022-07-25 16:00:00,85.78333333333335
545,2022-07-25 16:15:00,86.41250000000001
