file,datetime,uploaddir,sampratedir
20hz_Sensors_20Hz94.dat,2022-10-10 04:00:00,20221104,20hz
20hz_Sensors_20Hz95.dat,2022-10-10 08:00:00,20221104,20hz
20hz_Sensors_20Hz96.dat,2022-10-10 12:00:00,20221104,20hz
20hz_Sensors_20Hz97.dat,2022-10-10 16:00:00,20221104,20hz
20hz_Sensors_20Hz98.dat,2022-10-10 20:00:00,20221104,20hz
20hz_Sensors_20Hz99.dat,2022-10-11 00:00:00,20221104,20hz
20hz_Sensors_20Hz100.dat,2022-10-11 04:00:00,20221104,20hz
20hz_Sensors_20Hz101.dat,2022-10-11 08:00:00,20221104,20hz
20hz_Sensors_20Hz102.dat,2022-10-11 12:00:00,20221104,20hz
20hz_Sensors_20Hz103.dat,2022-10-12 08:37:40,20221104,20hz
20hz_Sensors_20Hz104.dat,2022-10-12 11:09:26,20221104,20hz
20hz_Sensors_20Hz105.dat,2022-10-12 12:00:00,20221104,20hz
20hz_Sensors_20Hz106.dat,2022-10-12 16:00:00,20221104,20hz
20hz_Sensors_20Hz107.dat,2022-10-12 20:00:00,20221104,20hz
20hz_Sensors_20Hz108.dat,2022-10-13 08:45:20,20221104,20hz
20hz_Sensors_20Hz109.dat,2022-10-13 12:00:00,20221104,20hz
20hz_Sensors_20Hz110.dat,2022-10-13 16:00:00,20221104,20hz
20hz_Sensors_20Hz111.dat,2022-10-13 20:00:00,20221104,20hz
20hz_Sensors_20Hz112.dat,2022-10-14 08:36:38,20221104,20hz
20hz_Sensors_20Hz113.dat,2022-10-14 12:00:00,20221104,20hz
20hz_Sensors_20Hz114.dat,2022-10-14 16:00:00,20221104,20hz
20hz_Sensors_20Hz115.dat,2022-10-14 20:00:00,20221104,20hz
20hz_Sensors_20Hz116.dat,2022-10-15 00:00:00,20221104,20hz
20hz_Sensors_20Hz117.dat,2022-10-15 04:00:00,20221104,20hz
20hz_Sensors_20Hz118.dat,2022-10-15 08:37:14,20221104,20hz
20hz_Sensors_20Hz119.dat,2022-10-15 12:00:00,20221104,20hz
20hz_Sensors_20Hz120.dat,2022-10-15 16:00:00,20221104,20hz
20hz_Sensors_20Hz121.dat,2022-10-15 20:00:00,20221104,20hz
20hz_Sensors_20Hz122.dat,2022-10-16 00:00:00,20221104,20hz
20hz_Sensors_20Hz123.dat,2022-10-16 04:00:00,20221104,20hz
20hz_Sensors_20Hz124.dat,2022-10-16 08:35:10,20221104,20hz
20hz_Sensors_20Hz125.dat,2022-10-16 12:00:00,20221104,20hz
20hz_Sensors_20Hz126.dat,2022-10-16 16:00:00,20221104,20hz
20hz_Sensors_20Hz127.dat,2022-10-16 20:00:00,20221104,20hz
20hz_Sensors_20Hz128.dat,2022-10-18 08:39:52,20221104,20hz
20hz_Sensors_20Hz129.dat,2022-10-19 16:18:32,20221104,20hz
20hz_Sensors_20Hz130.dat,2022-10-21 08:22:08,20221104,20hz
20hz_Sensors_20Hz131.dat,2022-10-21 12:00:00,20221104,20hz
20hz_Sensors_20Hz132.dat,2022-10-21 16:00:00,20221104,20hz
20hz_Sensors_20Hz133.dat,2022-10-21 20:00:00,20221104,20hz
20hz_Sensors_20Hz134.dat,2022-10-22 00:00:00,20221104,20hz
20hz_Sensors_20Hz135.dat,2022-10-22 04:00:00,20221104,20hz
20hz_Sensors_20Hz136.dat,2022-10-22 08:43:02,20221104,20hz
20hz_Sensors_20Hz137.dat,2022-10-22 12:00:00,20221104,20hz
20hz_Sensors_20Hz138.dat,2022-10-22 16:00:00,20221104,20hz
20hz_Sensors_20Hz139.dat,2022-10-22 20:00:00,20221104,20hz
20hz_Sensors_20Hz140.dat,2022-10-23 00:00:00,20221104,20hz
20hz_Sensors_20Hz141.dat,2022-10-23 04:00:00,20221104,20hz
20hz_Sensors_20Hz142.dat,2022-10-23 08:38:48,20221104,20hz
20hz_Sensors_20Hz143.dat,2022-10-23 12:00:00,20221104,20hz
20hz_Sensors_20Hz144.dat,2022-10-23 16:00:00,20221104,20hz
20hz_Sensors_20Hz145.dat,2022-10-23 20:00:00,20221104,20hz
20hz_Sensors_20Hz146.dat,2022-10-24 00:00:00,20221104,20hz
20hz_Sensors_20Hz147.dat,2022-10-24 04:00:00,20221104,20hz
20hz_Sensors_20Hz148.dat,2022-10-24 08:42:00,20221104,20hz
20hz_Sensors_20Hz149.dat,2022-10-24 12:00:00,20221104,20hz
20hz_Sensors_20Hz150.dat,2022-10-24 16:00:00,20221104,20hz
20hz_Sensors_20Hz151.dat,2022-10-24 20:00:00,20221104,20hz
20hz_Sensors_20Hz152.dat,2022-10-25 00:00:00,20221104,20hz
20hz_Sensors_20Hz153.dat,2022-10-25 04:00:00,20221104,20hz
20hz_Sensors_20Hz154.dat,2022-10-25 08:42:42,20221104,20hz
20hz_Sensors_20Hz155.dat,2022-10-25 12:00:00,20221104,20hz
20hz_Sensors_20Hz156.dat,2022-10-25 16:00:00,20221104,20hz
20hz_Sensors_20Hz157.dat,2022-10-25 20:00:00,20221104,20hz
20hz_Sensors_20Hz158.dat,2022-10-26 00:00:00,20221104,20hz
20hz_Sensors_20Hz159.dat,2022-10-26 04:00:00,20221104,20hz
20hz_Sensors_20Hz160.dat,2022-10-26 08:44:40,20221104,20hz
20hz_Sensors_20Hz161.dat,2022-10-26 12:00:00,20221104,20hz
20hz_Sensors_20Hz162.dat,2022-10-26 16:00:00,20221104,20hz
20hz_Sensors_20Hz163.dat,2022-10-26 20:00:00,20221104,20hz
20hz_Sensors_20Hz164.dat,2022-10-27 00:00:00,20221104,20hz
20hz_Sensors_20Hz165.dat,2022-10-27 04:00:00,20221104,20hz
20hz_Sensors_20Hz166.dat,2022-10-27 08:44:48,20221104,20hz
20hz_Sensors_20Hz167.dat,2022-10-27 12:00:00,20221104,20hz
20hz_Sensors_20Hz168.dat,2022-10-27 16:00:00,20221104,20hz
20hz_Sensors_20Hz169.dat,2022-10-27 20:00:00,20221104,20hz
20hz_Sensors_20Hz170.dat,2022-10-28 00:00:00,20221104,20hz
20hz_Sensors_20Hz171.dat,2022-10-28 04:00:00,20221104,20hz
20hz_Sensors_20Hz172.dat,2022-10-28 09:58:44,20221104,20hz
20hz_Sensors_20Hz173.dat,2022-10-28 12:00:00,20221104,20hz
20hz_Sensors_20Hz174.dat,2022-10-28 16:00:00,20221104,20hz
20hz_Sensors_20Hz175.dat,2022-10-28 20:00:00,20221104,20hz
20hz_Sensors_20Hz176.dat,2022-10-29 00:00:00,20221104,20hz
20hz_Sensors_20Hz177.dat,2022-10-30 11:44:58,20221104,20hz
20hz_Sensors_20Hz178.dat,2022-10-30 12:00:00,20221104,20hz
20hz_Sensors_20Hz179.dat,2022-10-31 08:33:42,20221104,20hz
20hz_Sensors_20Hz180.dat,2022-10-31 09:45:04,20221104,20hz
20hz_Sensors_20Hz181.dat,2022-10-31 12:00:00,20221104,20hz
20hz_Sensors_20Hz182.dat,2022-10-31 16:00:00,20221104,20hz
20hz_Sensors_20Hz183.dat,2022-10-31 20:00:00,20221104,20hz
20hz_Sensors_20Hz184.dat,2022-11-01 00:00:00,20221104,20hz
20hz_Sensors_20Hz185.dat,2022-11-01 04:00:00,20221104,20hz
20hz_Sensors_20Hz186.dat,2022-11-01 08:51:38,20221104,20hz
20hz_Sensors_20Hz187.dat,2022-11-01 12:00:00,20221104,20hz
20hz_Sensors_20Hz188.dat,2022-11-01 16:00:00,20221104,20hz
20hz_Sensors_20Hz189.dat,2022-11-01 20:00:00,20221104,20hz
20hz_Sensors_20Hz190.dat,2022-11-02 00:00:00,20221104,20hz
20hz_Sensors_20Hz191.dat,2022-11-02 08:47:58,20221104,20hz
20hz_Sensors_20Hz192.dat,2022-11-02 12:00:00,20221104,20hz
20hz_Sensors_20Hz193.dat,2022-11-02 16:00:00,20221104,20hz
20hz_Sensors_20Hz194.dat,2022-11-02 20:00:00,20221104,20hz
20hz_Sensors_20Hz195.dat,2022-11-03 00:00:00,20221104,20hz
20hz_Sensors_20Hz196.dat,2022-11-03 04:00:00,20221104,20hz
20hz_Sensors_20Hz197.dat,2022-11-03 08:57:14,20221104,20hz
20hz_Sensors_20Hz198.dat,2022-11-03 12:00:00,20221104,20hz
20hz_Sensors_20Hz199.dat,2022-11-03 16:00:00,20221104,20hz
20hz_Sensors_20Hz200.dat,2022-11-03 20:00:00,20221104,20hz
20hz_Sensors_20Hz201.dat,2022-11-04 00:00:00,20221104,20hz
20hz_Sensors_20Hz202.dat,2022-11-04 04:00:00,20221104,20hz
20hz_Sensors_20Hz0.dat,2022-11-04 10:00:38,20221202,20hz
20hz_Sensors_20Hz1.dat,2022-11-04 12:00:00,20221202,20hz
20hz_Sensors_20Hz2.dat,2022-11-04 16:00:00,20221202,20hz
20hz_Sensors_20Hz3.dat,2022-11-04 20:00:00,20221202,20hz
20hz_Sensors_20Hz4.dat,2022-11-05 00:00:00,20221202,20hz
20hz_Sensors_20Hz5.dat,2022-11-05 04:00:00,20221202,20hz
20hz_Sensors_20Hz6.dat,2022-11-05 08:00:00,20221202,20hz
20hz_Sensors_20Hz7.dat,2022-11-05 12:00:00,20221202,20hz
20hz_Sensors_20Hz8.dat,2022-11-05 16:00:00,20221202,20hz
20hz_Sensors_20Hz9.dat,2022-11-05 20:00:00,20221202,20hz
20hz_Sensors_20Hz10.dat,2022-11-06 00:00:00,20221202,20hz
20hz_Sensors_20Hz11.dat,2022-11-06 04:00:00,20221202,20hz
20hz_Sensors_20Hz12.dat,2022-11-06 08:00:00,20221202,20hz
20hz_Sensors_20Hz13.dat,2022-11-06 12:00:00,20221202,20hz
20hz_Sensors_20Hz14.dat,2022-11-06 16:00:00,20221202,20hz
20hz_Sensors_20Hz15.dat,2022-11-06 20:00:00,20221202,20hz
20hz_Sensors_20Hz16.dat,2022-11-07 00:00:00,20221202,20hz
20hz_Sensors_20Hz17.dat,2022-11-07 04:00:00,20221202,20hz
20hz_Sensors_20Hz18.dat,2022-11-07 08:00:00,20221202,20hz
20hz_Sensors_20Hz19.dat,2022-11-07 12:00:00,20221202,20hz
20hz_Sensors_20Hz20.dat,2022-11-07 16:00:00,20221202,20hz
20hz_Sensors_20Hz21.dat,2022-11-07 20:00:00,20221202,20hz
20hz_Sensors_20Hz22.dat,2022-11-08 00:00:00,20221202,20hz
20hz_Sensors_20Hz23.dat,2022-11-08 04:00:00,20221202,20hz
20hz_Sensors_20Hz24.dat,2022-11-08 08:00:00,20221202,20hz
20hz_Sensors_20Hz25.dat,2022-11-08 12:00:00,20221202,20hz
20hz_Sensors_20Hz26.dat,2022-11-08 16:00:00,20221202,20hz
20hz_Sensors_20Hz27.dat,2022-11-08 20:00:00,20221202,20hz
20hz_Sensors_20Hz28.dat,2022-11-09 00:00:00,20221202,20hz
20hz_Sensors_20Hz29.dat,2022-11-09 04:00:00,20221202,20hz
20hz_Sensors_20Hz30.dat,2022-11-09 08:00:00,20221202,20hz
20hz_Sensors_20Hz31.dat,2022-11-09 12:00:00,20221202,20hz
20hz_Sensors_20Hz32.dat,2022-11-09 16:00:00,20221202,20hz
20hz_Sensors_20Hz33.dat,2022-11-09 20:00:00,20221202,20hz
20hz_Sensors_20Hz34.dat,2022-11-10 00:00:00,20221202,20hz
20hz_Sensors_20Hz35.dat,2022-11-10 04:00:00,20221202,20hz
20hz_Sensors_20Hz36.dat,2022-11-10 08:00:00,20221202,20hz
20hz_Sensors_20Hz37.dat,2022-11-10 12:00:00,20221202,20hz
20hz_Sensors_20Hz38.dat,2022-11-10 16:00:00,20221202,20hz
20hz_Sensors_20Hz39.dat,2022-11-10 20:00:00,20221202,20hz
20hz_Sensors_20Hz40.dat,2022-11-11 00:00:00,20221202,20hz
20hz_Sensors_20Hz41.dat,2022-11-11 09:12:16,20221202,20hz
20hz_Sensors_20Hz42.dat,2022-11-11 12:00:00,20221202,20hz
20hz_Sensors_20Hz43.dat,2022-11-11 16:00:00,20221202,20hz
20hz_Sensors_20Hz44.dat,2022-11-11 20:00:00,20221202,20hz
20hz_Sensors_20Hz45.dat,2022-11-12 00:00:00,20221202,20hz
20hz_Sensors_20Hz46.dat,2022-11-13 08:52:58,20221202,20hz
20hz_Sensors_20Hz47.dat,2022-11-13 12:00:00,20221202,20hz
20hz_Sensors_20Hz48.dat,2022-11-14 09:13:18,20221202,20hz
20hz_Sensors_20Hz49.dat,2022-11-14 12:00:00,20221202,20hz
20hz_Sensors_20Hz50.dat,2022-11-14 16:00:00,20221202,20hz
20hz_Sensors_20Hz51.dat,2022-11-14 20:00:00,20221202,20hz
20hz_Sensors_20Hz52.dat,2022-11-15 00:00:00,20221202,20hz
20hz_Sensors_20Hz53.dat,2022-11-15 04:00:00,20221202,20hz
20hz_Sensors_20Hz54.dat,2022-11-15 09:16:02,20221202,20hz
20hz_Sensors_20Hz55.dat,2022-11-15 12:00:00,20221202,20hz
20hz_Sensors_20Hz56.dat,2022-11-15 16:00:00,20221202,20hz
20hz_Sensors_20Hz57.dat,2022-11-15 20:00:00,20221202,20hz
20hz_Sensors_20Hz58.dat,2022-11-16 09:14:54,20221202,20hz
20hz_Sensors_20Hz59.dat,2022-11-16 12:00:00,20221202,20hz
20hz_Sensors_20Hz60.dat,2022-11-16 16:00:00,20221202,20hz
20hz_Sensors_20Hz61.dat,2022-11-16 20:00:00,20221202,20hz
20hz_Sensors_20Hz62.dat,2022-11-17 09:17:30,20221202,20hz
20hz_Sensors_20Hz63.dat,2022-11-17 12:00:00,20221202,20hz
20hz_Sensors_20Hz64.dat,2022-11-17 16:00:00,20221202,20hz
20hz_Sensors_20Hz65.dat,2022-11-17 20:00:00,20221202,20hz
20hz_Sensors_20Hz66.dat,2022-11-18 00:00:00,20221202,20hz
20hz_Sensors_20Hz67.dat,2022-11-18 09:33:54,20221202,20hz
20hz_Sensors_20Hz68.dat,2022-11-18 12:00:00,20221202,20hz
20hz_Sensors_20Hz69.dat,2022-11-18 16:00:00,20221202,20hz
20hz_Sensors_20Hz70.dat,2022-11-18 20:00:00,20221202,20hz
20hz_Sensors_20Hz71.dat,2022-11-19 00:00:00,20221202,20hz
20hz_Sensors_20Hz72.dat,2022-11-19 09:39:52,20221202,20hz
20hz_Sensors_20Hz73.dat,2022-11-19 12:00:00,20221202,20hz
20hz_Sensors_20Hz74.dat,2022-11-19 16:00:00,20221202,20hz
20hz_Sensors_20Hz75.dat,2022-11-19 20:00:00,20221202,20hz
20hz_Sensors_20Hz76.dat,2022-11-20 00:00:00,20221202,20hz
20hz_Sensors_20Hz77.dat,2022-11-20 10:11:38,20221202,20hz
20hz_Sensors_20Hz78.dat,2022-11-20 12:00:00,20221202,20hz
20hz_Sensors_20Hz79.dat,2022-11-21 09:54:08,20221202,20hz
20hz_Sensors_20Hz80.dat,2022-11-21 12:00:00,20221202,20hz
20hz_Sensors_20Hz81.dat,2022-11-21 16:57:20,20221202,20hz
20hz_Sensors_20Hz82.dat,2022-11-22 11:12:18,20221202,20hz
20hz_Sensors_20Hz83.dat,2022-11-22 12:00:00,20221202,20hz
20hz_Sensors_20Hz84.dat,2022-11-22 15:04:14,20221202,20hz
20hz_Sensors_20Hz85.dat,2022-11-22 16:00:00,20221202,20hz
20hz_Sensors_20Hz86.dat,2022-11-23 10:21:00,20221202,20hz
20hz_Sensors_20Hz87.dat,2022-11-23 12:00:00,20221202,20hz
20hz_Sensors_20Hz88.dat,2022-11-23 16:00:00,20221202,20hz
20hz_Sensors_20Hz89.dat,2022-11-24 09:39:54,20221202,20hz
20hz_Sensors_20Hz90.dat,2022-11-24 12:00:00,20221202,20hz
20hz_Sensors_20Hz91.dat,2022-11-24 16:00:00,20221202,20hz
20hz_Sensors_20Hz92.dat,2022-11-25 09:24:00,20221202,20hz
20hz_Sensors_20Hz93.dat,2022-11-25 12:00:00,20221202,20hz
20hz_Sensors_20Hz94.dat,2022-11-25 16:00:00,20221202,20hz
20hz_Sensors_20Hz95.dat,2022-11-25 20:00:00,20221202,20hz
20hz_Sensors_20Hz96.dat,2022-11-26 09:30:16,20221202,20hz
20hz_Sensors_20Hz97.dat,2022-11-26 12:00:00,20221202,20hz
20hz_Sensors_20Hz98.dat,2022-11-26 16:00:00,20221202,20hz
20hz_Sensors_20Hz99.dat,2022-11-26 20:00:00,20221202,20hz
20hz_Sensors_20Hz100.dat,2022-11-27 00:00:00,20221202,20hz
20hz_Sensors_20Hz101.dat,2022-11-27 09:41:58,20221202,20hz
20hz_Sensors_20Hz102.dat,2022-11-27 12:00:00,20221202,20hz
20hz_Sensors_20Hz103.dat,2022-11-27 16:00:00,20221202,20hz
20hz_Sensors_20Hz104.dat,2022-11-27 20:00:00,20221202,20hz
20hz_Sensors_20Hz105.dat,2022-11-28 10:31:52,20221202,20hz
20hz_Sensors_20Hz106.dat,2022-11-28 12:00:00,20221202,20hz
20hz_Sensors_20Hz107.dat,2022-11-28 16:00:00,20221202,20hz
20hz_Sensors_20Hz108.dat,2022-11-28 20:00:00,20221202,20hz
20hz_Sensors_20Hz109.dat,2022-11-29 09:27:02,20221202,20hz
20hz_Sensors_20Hz110.dat,2022-11-29 12:00:00,20221202,20hz
20hz_Sensors_20Hz111.dat,2022-11-29 16:00:00,20221202,20hz
20hz_Sensors_20Hz112.dat,2022-11-29 20:00:00,20221202,20hz
20hz_Sensors_20Hz113.dat,2022-11-30 00:00:00,20221202,20hz
20hz_Sensors_20Hz114.dat,2022-11-30 09:25:58,20221202,20hz
20hz_Sensors_20Hz115.dat,2022-11-30 12:00:00,20221202,20hz
20hz_Sensors_20Hz116.dat,2022-11-30 16:00:00,20221202,20hz
20hz_Sensors_20Hz117.dat,2022-11-30 20:00:00,20221202,20hz
20hz_Sensors_20Hz118.dat,2022-12-01 09:34:00,20221202,20hz
20hz_Sensors_20Hz119.dat,2022-12-01 12:00:00,20221202,20hz
20hz_Sensors_20Hz120.dat,2022-12-01 16:00:00,20221202,20hz
20hz_Sensors_20Hz121.dat,2022-12-01 20:00:00,20221202,20hz
20hz_Sensors_20Hz122.dat,2022-12-02 00:00:00,20221202,20hz
20hz_Sensors_20Hz123.dat,2022-12-02 08:24:10,20221202,20hz
100hz_Sensors_100Hz0.dat,,20220826,100hz
20hz_Sensors.DynamicFreq.dat,,20220826,20hz
20hz_Sensors.OneSecData.dat,,20220826,20hz
100hz_Baro_Sensors.Test.dat,,20220826,Baro
20hz_Sensors.DynamicFreq.dat,,20221202,20hz
100hz_Baro_Sensors.Test.dat,,20221202,Baro
